artiste,artisteLabel,image,imageLabel
http://www.wikidata.org/entity/Q555445,Raymond Savignac,http://commons.wikimedia.org/wiki/Special:FilePath/Raymond%20Savignac24.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Raymond%20Savignac24.JPG
http://www.wikidata.org/entity/Q555498,Christer Strömholm,http://commons.wikimedia.org/wiki/Special:FilePath/Christer%20Str%C3%B6mholm.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Christer%20Str%C3%B6mholm.jpg
http://www.wikidata.org/entity/Q610202,Jules Chéret,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A9ret%2C%20Jules%2C%20Nadar%2C%20Gallica.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A9ret%2C%20Jules%2C%20Nadar%2C%20Gallica.jpg
http://www.wikidata.org/entity/Q561930,Miquel Barceló,http://commons.wikimedia.org/wiki/Special:FilePath/20110227miquel2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/20110227miquel2.jpg
http://www.wikidata.org/entity/Q565390,Ben van Berkel,http://commons.wikimedia.org/wiki/Special:FilePath/Ben%20van%20Berkel%20portret%2C%202017.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ben%20van%20Berkel%20portret%2C%202017.jpg
http://www.wikidata.org/entity/Q565472,Blinky Palermo,http://commons.wikimedia.org/wiki/Special:FilePath/Blinki%20Palermo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Blinki%20Palermo.jpg
http://www.wikidata.org/entity/Q573178,Michelangelo Pistoletto,http://commons.wikimedia.org/wiki/Special:FilePath/Michelangelo%20Pistoletto.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Michelangelo%20Pistoletto.jpg
http://www.wikidata.org/entity/Q567070,Antonio Seguí,http://commons.wikimedia.org/wiki/Special:FilePath/AntonioSegui.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/AntonioSegui.JPG
http://www.wikidata.org/entity/Q567421,Mark di Suvero,http://commons.wikimedia.org/wiki/Special:FilePath/Mark%20di%20Suvero%20%281978%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Mark%20di%20Suvero%20%281978%29.jpg
http://www.wikidata.org/entity/Q553259,Marsden Hartley,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Marsden%20Hartley.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Marsden%20Hartley.jpg
http://www.wikidata.org/entity/Q567366,William Wegman,http://commons.wikimedia.org/wiki/Special:FilePath/WilliamWegman1.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/WilliamWegman1.jpg
http://www.wikidata.org/entity/Q558060,Victor Brauner,http://commons.wikimedia.org/wiki/Special:FilePath/Stamps%20of%20Romania%2C%202003-40.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Stamps%20of%20Romania%2C%202003-40.jpg
http://www.wikidata.org/entity/Q558276,Art & Language,http://commons.wikimedia.org/wiki/Special:FilePath/Art-LanguageV3No1-1974.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Art-LanguageV3No1-1974.jpg
http://www.wikidata.org/entity/Q561531,Baillie Scott,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20-%20Mackay%20Hugh%20Baillie%20Scott.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20-%20Mackay%20Hugh%20Baillie%20Scott.jpg
http://www.wikidata.org/entity/Q566797,Cuno Amiet,http://commons.wikimedia.org/wiki/Special:FilePath/ETH-BIB%20Cuno%20Amiet%20Portraitfoto%20Com%20M01-0004-0013.tif,http://commons.wikimedia.org/wiki/Special:FilePath/ETH-BIB%20Cuno%20Amiet%20Portraitfoto%20Com%20M01-0004-0013.tif
http://www.wikidata.org/entity/Q568386,Alphonse Bertillon,http://commons.wikimedia.org/wiki/Special:FilePath/Alphonse%20Bertillon2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alphonse%20Bertillon2.jpg
http://www.wikidata.org/entity/Q558054,Alfred Kubin,http://commons.wikimedia.org/wiki/Special:FilePath/Nicola%20Perscheid%20-%20Alfred%20Kubin%201904b.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Nicola%20Perscheid%20-%20Alfred%20Kubin%201904b.jpg
http://www.wikidata.org/entity/Q555224,Henri-Edmond Cross,http://commons.wikimedia.org/wiki/Special:FilePath/Henri-Edmond-Cross-Self-portrait.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Henri-Edmond-Cross-Self-portrait.jpg
http://www.wikidata.org/entity/Q555389,Wim Crouwel,http://commons.wikimedia.org/wiki/Special:FilePath/Wim%20Crouwel%201976.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Wim%20Crouwel%201976.jpg
http://www.wikidata.org/entity/Q562814,Sándor Bortnyik,http://commons.wikimedia.org/wiki/Special:FilePath/Bortnyik%20S%C3%A1ndor%20%281893%E2%80%931976%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bortnyik%20S%C3%A1ndor%20%281893%E2%80%931976%29.jpg
http://www.wikidata.org/entity/Q567772,Walid Raad,http://commons.wikimedia.org/wiki/Special:FilePath/Walid%20Raad.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Walid%20Raad.jpg
http://www.wikidata.org/entity/Q556530,Niele Toroni,http://commons.wikimedia.org/wiki/Special:FilePath/Niele%20Toroni%20%281995%29.png,http://commons.wikimedia.org/wiki/Special:FilePath/Niele%20Toroni%20%281995%29.png
http://www.wikidata.org/entity/Q568659,Anri Sala,http://commons.wikimedia.org/wiki/Special:FilePath/Anri%20Sala%20i%20Maribel%20Verd%C3%BA%20durant%20la%20presentaci%C3%B3%20de%20Col%C2%B7lecci%C3%B3%20MACBA.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Anri%20Sala%20i%20Maribel%20Verd%C3%BA%20durant%20la%20presentaci%C3%B3%20de%20Col%C2%B7lecci%C3%B3%20MACBA.jpg
http://www.wikidata.org/entity/Q559281,Georges Minne,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Minne%2C%20date%20unknown.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Minne%2C%20date%20unknown.jpg
http://www.wikidata.org/entity/Q569003,Brian Eno,http://commons.wikimedia.org/wiki/Special:FilePath/Brian%20Eno%202015.png,http://commons.wikimedia.org/wiki/Special:FilePath/Brian%20Eno%202015.png
http://www.wikidata.org/entity/Q553403,Paul Van Hoeydonck,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Van%20Hoeydonck%20by%20Willy%20Bosschem255.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Van%20Hoeydonck%20by%20Willy%20Bosschem255.jpg
http://www.wikidata.org/entity/Q551282,Wilhelm Lehmbruck,http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Lehmbruck%2C%20Selbstbildnis%2C%201902.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Lehmbruck%2C%20Selbstbildnis%2C%201902.jpg
http://www.wikidata.org/entity/Q553403,Paul Van Hoeydonck,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20van%20hoeydonck-1561790614.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20van%20hoeydonck-1561790614.jpg
http://www.wikidata.org/entity/Q596139,Mattel,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20Mattel%20Headquarters%20El%20Segundo%20May%202012.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20Mattel%20Headquarters%20El%20Segundo%20May%202012.JPG
http://www.wikidata.org/entity/Q564945,Raymond Pettibon,http://commons.wikimedia.org/wiki/Special:FilePath/Raymond%20Pettibon%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Raymond%20Pettibon%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q598995,Guy Maddin,http://commons.wikimedia.org/wiki/Special:FilePath/GuyMaddin2013.png,http://commons.wikimedia.org/wiki/Special:FilePath/GuyMaddin2013.png
http://www.wikidata.org/entity/Q571399,Tony Oursler,http://commons.wikimedia.org/wiki/Special:FilePath/Probe-%20Tony%20Oursler-%20UFOs%20and%20Effigies%20%288660619927%29%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Probe-%20Tony%20Oursler-%20UFOs%20and%20Effigies%20%288660619927%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q570353,Reg Butler,http://commons.wikimedia.org/wiki/Special:FilePath/1953%20Portrait%20of%20sculptor%20Reg%20Butler.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/1953%20Portrait%20of%20sculptor%20Reg%20Butler.jpg
http://www.wikidata.org/entity/Q568924,Giuseppe Penone,http://commons.wikimedia.org/wiki/Special:FilePath/Giuseppe%20Penone%202010.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Giuseppe%20Penone%202010.jpg
http://www.wikidata.org/entity/Q578232,Claude Closky,http://commons.wikimedia.org/wiki/Special:FilePath/Closky%20Manege%20Prix%20Duchamp%20opening%20artlibre%20jnl.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Closky%20Manege%20Prix%20Duchamp%20opening%20artlibre%20jnl.jpg
http://www.wikidata.org/entity/Q564128,Otto Pankok,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Pankok%20gemalt%20von%20Adalbert%20Trillhaase%2C%201920er%20Jahre.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Pankok%20gemalt%20von%20Adalbert%20Trillhaase%2C%201920er%20Jahre.jpg
http://www.wikidata.org/entity/Q551772,Christophe Honoré,http://commons.wikimedia.org/wiki/Special:FilePath/Christophe%20Honor%C3%A9.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Christophe%20Honor%C3%A9.jpg
http://www.wikidata.org/entity/Q601771,István Orosz,http://commons.wikimedia.org/wiki/Special:FilePath/Orosz%20Istv%C3%A1n%20%282017%29.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Orosz%20Istv%C3%A1n%20%282017%29.JPG
http://www.wikidata.org/entity/Q556534,Albert Herter,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Herter%20standing.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Herter%20standing.jpg
http://www.wikidata.org/entity/Q555137,Eduardo Arroyo,http://commons.wikimedia.org/wiki/Special:FilePath/Eduardo%20Arroyo%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eduardo%20Arroyo%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q586843,Miguel Ortiz Berrocal,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20Ortiz%20Berrocal.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20Ortiz%20Berrocal.jpg
http://www.wikidata.org/entity/Q610532,David Burliuk,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Burliuk%201914.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Burliuk%201914.jpg
http://www.wikidata.org/entity/Q561184,Günther Förg,http://commons.wikimedia.org/wiki/Special:FilePath/From%20left%20to%20right%2C%20Heike-Melba%20Fendel%2C%20Franz%20Dahlem%2C%20Brigitte%20Schenk%2C%20G%C3%BCnther%20F%C3%B6rg%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/From%20left%20to%20right%2C%20Heike-Melba%20Fendel%2C%20Franz%20Dahlem%2C%20Brigitte%20Schenk%2C%20G%C3%BCnther%20F%C3%B6rg%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q555508,Marcello Nizzoli,http://commons.wikimedia.org/wiki/Special:FilePath/Artisti%20a%20Como%201936.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Artisti%20a%20Como%201936.jpg
http://www.wikidata.org/entity/Q562540,Augustus John,http://commons.wikimedia.org/wiki/Special:FilePath/Augustus%20John%20by%20George%20Charles%20Beresford%20%281902%29%20%28NPG%20x13487%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Augustus%20John%20by%20George%20Charles%20Beresford%20%281902%29%20%28NPG%20x13487%29.jpg
http://www.wikidata.org/entity/Q576570,Edmond Aman-Jean,http://commons.wikimedia.org/wiki/Special:FilePath/Edmond%20Aman-Jean%201918.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Edmond%20Aman-Jean%201918.jpg
http://www.wikidata.org/entity/Q563515,Arnulf Rainer,http://commons.wikimedia.org/wiki/Special:FilePath/2015-05-06-ArnulfRainer1.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/2015-05-06-ArnulfRainer1.jpg
http://www.wikidata.org/entity/Q578152,Fritz Winter,http://commons.wikimedia.org/wiki/Special:FilePath/Fritz-Winter-Haus%20Ahlen%20Eingangsschild.nnw.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fritz-Winter-Haus%20Ahlen%20Eingangsschild.nnw.jpg
http://www.wikidata.org/entity/Q551406,Battista Farina,http://commons.wikimedia.org/wiki/Special:FilePath/GianniAgnelli-e-BattistaFarina%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/GianniAgnelli-e-BattistaFarina%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q551902,Modest Cuixart,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Niebla%2C%20Joan%20Pujadas%20i%20Modest%20Cuixart%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Josep%20Niebla%2C%20Joan%20Pujadas%20i%20Modest%20Cuixart%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q602999,Antonio M. Ruíz,http://commons.wikimedia.org/wiki/Special:FilePath/Antonio%20M.%20Ruiz.gif,http://commons.wikimedia.org/wiki/Special:FilePath/Antonio%20M.%20Ruiz.gif
http://www.wikidata.org/entity/Q550725,William Lescaze,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Lescaze%20Lord%20Calvert%20whiskey%20advertisement%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Lescaze%20Lord%20Calvert%20whiskey%20advertisement%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q553790,Thomas Dolby,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Dolby%2C%202006.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Dolby%2C%202006.jpg
http://www.wikidata.org/entity/Q569369,József Rippl-Rónai,http://commons.wikimedia.org/wiki/Special:FilePath/Rippl%20Self-portrait%20in%20Pink%20Background.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rippl%20Self-portrait%20in%20Pink%20Background.jpg
http://www.wikidata.org/entity/Q583959,Edward Kienholz,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Kienholz%2C%201965.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Kienholz%2C%201965.jpg
http://www.wikidata.org/entity/Q562904,Carl Mydans,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Mydans%203c22476v.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Mydans%203c22476v.jpg
http://www.wikidata.org/entity/Q555200,Oswaldo Guayasamín,http://commons.wikimedia.org/wiki/Special:FilePath/Oswaldo%20Guayasam%C3%ADn%20by%20Annemarie%20Heinrich%2C%201949.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Oswaldo%20Guayasam%C3%ADn%20by%20Annemarie%20Heinrich%2C%201949.jpg
http://www.wikidata.org/entity/Q558109,Gianni Amelio,http://commons.wikimedia.org/wiki/Special:FilePath/Gianni%20Amelio%2001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Gianni%20Amelio%2001.jpg
http://www.wikidata.org/entity/Q567369,Joost Schmidt,http://commons.wikimedia.org/wiki/Special:FilePath/Joost%20Schmidt%2C%20Dessau%201932.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Joost%20Schmidt%2C%20Dessau%201932.jpg
http://www.wikidata.org/entity/Q561283,Georg Kolbe,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Kolbe.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Kolbe.jpg
http://www.wikidata.org/entity/Q571469,Heinz Mack,http://commons.wikimedia.org/wiki/Special:FilePath/Heinz%20Mack%20%282011%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Heinz%20Mack%20%282011%29.jpg
http://www.wikidata.org/entity/Q593621,Daniel Buren,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Buren%20au%20FILAF%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Buren%20au%20FILAF%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q555442,F. Holland Day,http://commons.wikimedia.org/wiki/Special:FilePath/Reginald%20W.%20Craigie-%20F%20Holland%20Day%20c.1900.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Reginald%20W.%20Craigie-%20F%20Holland%20Day%20c.1900.jpg
http://www.wikidata.org/entity/Q573654,Vladimir Baranov-Rossiné,http://commons.wikimedia.org/wiki/Special:FilePath/Vladimir%20Baranov-Rossine%20-%20Self-Portrait.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Vladimir%20Baranov-Rossine%20-%20Self-Portrait.jpg
http://www.wikidata.org/entity/Q573180,Jean Carlu,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Carlu.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Carlu.jpg
http://www.wikidata.org/entity/Q573374,Jan Dibbets,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Dibbets%20bij%20kort%20geding%20van%20drie%20kunstenaars%20tegen%20het%20vernielen%20schilderij%20van%20Barnett%20Newman%2C%201968.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Dibbets%20bij%20kort%20geding%20van%20drie%20kunstenaars%20tegen%20het%20vernielen%20schilderij%20van%20Barnett%20Newman%2C%201968.jpg
http://www.wikidata.org/entity/Q250545,Baz Luhrmann,http://commons.wikimedia.org/wiki/Special:FilePath/Baz%20Luhrmann.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Baz%20Luhrmann.jpg
http://www.wikidata.org/entity/Q257113,Barry Flanagan,http://commons.wikimedia.org/wiki/Special:FilePath/NeudeBunny.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/NeudeBunny.jpg
http://www.wikidata.org/entity/Q237959,Lee Krasner,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Krasner%2C%20artist%2C%20cropped.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lee%20Krasner%2C%20artist%2C%20cropped.jpg
http://www.wikidata.org/entity/Q253350,Kazuyo Sejima,http://commons.wikimedia.org/wiki/Special:FilePath/Kazuyo%20Sejima%20mg%205000.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Kazuyo%20Sejima%20mg%205000.jpg
http://www.wikidata.org/entity/Q254468,Herbert Biberman,http://commons.wikimedia.org/wiki/Special:FilePath/Herbert%20Biberman%20en%201947.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Herbert%20Biberman%20en%201947.jpg
http://www.wikidata.org/entity/Q218207,Zoe Leonard,http://commons.wikimedia.org/wiki/Special:FilePath/Highline%20art%20Zoe%20Leonard.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Highline%20art%20Zoe%20Leonard.jpg
http://www.wikidata.org/entity/Q220074,Joseph Keiley,http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20T.%20Keiley%2C%20photographed%20by%20Gertrude%20K%C3%A4sebier%2C%201900.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20T.%20Keiley%2C%20photographed%20by%20Gertrude%20K%C3%A4sebier%2C%201900.jpg
http://www.wikidata.org/entity/Q236161,Dora Maar,http://commons.wikimedia.org/wiki/Special:FilePath/Dora%20Maar.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dora%20Maar.jpg
http://www.wikidata.org/entity/Q232364,Rem Koolhaas,http://commons.wikimedia.org/wiki/Special:FilePath/Rem%20Koolhaas%202013.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rem%20Koolhaas%202013.jpg
http://www.wikidata.org/entity/Q260436,Joan Brossa,http://commons.wikimedia.org/wiki/Special:FilePath/FotoBrossa.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/FotoBrossa.jpg
http://www.wikidata.org/entity/Q217365,Bell Labs,http://commons.wikimedia.org/wiki/Special:FilePath/Bell%20Laboratories%20at%20New%20Providence%2C%20New%20Jersey%20%287235324892%29%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bell%20Laboratories%20at%20New%20Providence%2C%20New%20Jersey%20%287235324892%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q259913,Spike Jonze,http://commons.wikimedia.org/wiki/Special:FilePath/Spike%20Jonze%20Her%20Premiere%20NYFF%202013%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Spike%20Jonze%20Her%20Premiere%20NYFF%202013%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q218022,Alain Resnais,http://commons.wikimedia.org/wiki/Special:FilePath/Identite-AlainResnais-1959-Sacem.png,http://commons.wikimedia.org/wiki/Special:FilePath/Identite-AlainResnais-1959-Sacem.png
http://www.wikidata.org/entity/Q256434,Sally Mann,http://commons.wikimedia.org/wiki/Special:FilePath/Sally%20Mann%2C%20the%20photographer%20and%20featured%20guest%20of%20the%20evening.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Sally%20Mann%2C%20the%20photographer%20and%20featured%20guest%20of%20the%20evening.jpg
http://www.wikidata.org/entity/Q263148,Robert J. Flaherty,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Robert%20J.%20Flaherty.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Robert%20J.%20Flaherty.jpg
http://www.wikidata.org/entity/Q238881,Péter Forgács,http://commons.wikimedia.org/wiki/Special:FilePath/Forg%C3%A1cs%20P%C3%A9ter%20%28media%20artist%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Forg%C3%A1cs%20P%C3%A9ter%20%28media%20artist%29.jpg
http://www.wikidata.org/entity/Q216480,Max Oppenheimer,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Oppenheimer%20Selbstportr%C3%A4t%20c1933.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Oppenheimer%20Selbstportr%C3%A4t%20c1933.jpg
http://www.wikidata.org/entity/Q267858,Albert Marquet,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Marquet%20%281875-1947%29%2C%20c.%201920s.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Marquet%20%281875-1947%29%2C%20c.%201920s.jpg
http://www.wikidata.org/entity/Q265732,ORLAN,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20ORLAN.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20ORLAN.jpg
http://www.wikidata.org/entity/Q239394,Édouard Vuillard,http://commons.wikimedia.org/wiki/Special:FilePath/Self-Portrait%2C%20Aged%2021%20A21192.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Self-Portrait%2C%20Aged%2021%20A21192.jpg
http://www.wikidata.org/entity/Q266535,François Ozon,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Ozon.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Ozon.jpg
http://www.wikidata.org/entity/Q235066,Laurie Anderson,http://commons.wikimedia.org/wiki/Special:FilePath/Laurie%20Anderson%20at%20the%20New%20Zealand%20Festival%20of%20the%20Arts%20lunch%202020%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Laurie%20Anderson%20at%20the%20New%20Zealand%20Festival%20of%20the%20Arts%20lunch%202020%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q235165,Séraphine Louis,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9raphine%20de%20Senlis%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9raphine%20de%20Senlis%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q240677,Nicholas Ray,http://commons.wikimedia.org/wiki/Special:FilePath/Nicholas%20Ray%20%281953%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Nicholas%20Ray%20%281953%29.jpg
http://www.wikidata.org/entity/Q254395,Sophie Taeuber-Arp,http://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20Taeuber.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20Taeuber.jpg
http://www.wikidata.org/entity/Q229272,Ernst Ludwig Kirchner,http://commons.wikimedia.org/wiki/Special:FilePath/Kirchner%201919%20portrait.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Kirchner%201919%20portrait.jpg
http://www.wikidata.org/entity/Q232972,Sonia Delaunay,http://commons.wikimedia.org/wiki/Special:FilePath/Sonia%20Delaunay%20portrait%20photograph.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Sonia%20Delaunay%20portrait%20photograph.jpg
http://www.wikidata.org/entity/Q234324,Dorothea Tanning,http://commons.wikimedia.org/wiki/Special:FilePath/Willy%20Mucha%20and%20max%20Ernst.png,http://commons.wikimedia.org/wiki/Special:FilePath/Willy%20Mucha%20and%20max%20Ernst.png
http://www.wikidata.org/entity/Q217623,Daily Mirror,http://commons.wikimedia.org/wiki/Special:FilePath/Daily%20Mirror%20placard%20peace%20to%20be%20signed%20June%201919.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Daily%20Mirror%20placard%20peace%20to%20be%20signed%20June%201919.jpg
http://www.wikidata.org/entity/Q245808,Roman Coppola,http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2008414%20Roman%20Coppola%20%28Berlinale%202018%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2008414%20Roman%20Coppola%20%28Berlinale%202018%29.jpg
http://www.wikidata.org/entity/Q242121,Aleksandra Ekster,http://commons.wikimedia.org/wiki/Special:FilePath/Oleksandra%20Ekster%20Photo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Oleksandra%20Ekster%20Photo.jpg
http://www.wikidata.org/entity/Q223687,Wes Anderson,http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2008478%20Wes%20Anderson%20%28Opening%20Gala%20Berlinale%202018%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/MJK%2008478%20Wes%20Anderson%20%28Opening%20Gala%20Berlinale%202018%29.jpg
http://www.wikidata.org/entity/Q234109,Barbara Hepworth,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Hepworth%20%281966%29%20by%20Erling%20Mandelmann.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Hepworth%20%281966%29%20by%20Erling%20Mandelmann.jpg
http://www.wikidata.org/entity/Q241185,Tracey Emin,http://commons.wikimedia.org/wiki/Special:FilePath/Tracey%20Emin%20104%200035.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Tracey%20Emin%20104%200035.JPG
http://www.wikidata.org/entity/Q236148,Susanne Bier,http://commons.wikimedia.org/wiki/Special:FilePath/Susanne%20Bier%202011%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Susanne%20Bier%202011%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q216070,Arnold Genthe,http://commons.wikimedia.org/wiki/Special:FilePath/Arnold%20Genthe%201900.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Arnold%20Genthe%201900.jpg
